elapsed_s,phase,stage,code,channel,mean_bank_uv,error_bank_uv,error_real_mv,pp_bank_uv,valid,clavado
1.8640484999923501,espera estabilidad,1,0,1,989799,-11701,-233.0336057,2870,True,False
5.29863549998845,espera estabilidad,1,0,1,988645,-12855,-256.01632350000006,2631,True,False
8.732004899997264,espera estabilidad,1,0,1,988263,-13237,-263.62412090000004,4081,True,False
12.167119599995203,espera estabilidad,1,0,1,988225,-13275,-264.38091750000007,3127,True,False
12.818812199999229,fase1 inicial,0,0,0,952529,-48971,-975.2917447000001,3166,True,False
13.470164499987732,fase1 inicial,1,0,1,987644,-13856,-275.9519392,2803,True,False
14.118758699987666,fase1 inicial,2,0,2,1105899,104399,2079.1791643,915,True,False
14.772051299994928,fase1 inicial,3,0,3,1104965,103465,2060.5779005000004,782,True,False
15.423427499990794,fase1 inicial,3,0,4,731906,-269594,-5369.1532258,133,False,True
15.857914699998219,ABBA precheck IDAC0,0,0,0,951757,-49743,-990.6666651,3165,True,False
19.976806199993007,ABBA A1 IDAC0,0,0,0,951652,-49848,-992.7578136000001,3766,True,False
22.41360679999343,ABBA B1 IDAC0,0,2,0,957775,-43725,-870.8139825000001,2584,True,False
22.902191299988772,ABBA B2 IDAC0,0,2,0,957097,-44403,-884.3168271,2803,True,False
24.890575699988403,ABBA A2 IDAC0,0,0,0,951881,-49619,-988.1971183,3833,True,False
25.376838399999542,ABBA A1 IDAC0,0,0,0,952720,-48780,-971.487846,3166,True,False
27.366147899985663,ABBA B1 IDAC0,0,4,0,963420,-38080,-758.389856,2765,True,False
31.52128069999162,ABBA B2 IDAC0,0,4,0,962428,-39072,-778.1462304,2784,True,False
33.95667779998621,ABBA A2 IDAC0,0,0,0,951509,-49991,-995.6057587,2841,True,False
34.44645329999912,ABBA precheck IDAC1,1,0,1,989093,-12407,-247.09408990000003,2965,True,False
34.93474879999121,ABBA A1 IDAC1,1,0,1,990104,-11396,-226.95931720000002,3366,True,False
36.922283199994126,ABBA B1 IDAC1,1,2,1,989789,-11711,-233.23276270000002,4167,True,False
37.41103169998678,ABBA B2 IDAC1,1,2,1,989055,-12445,-247.85088650000003,3442,True,False
39.399453399993945,ABBA A2 IDAC1,1,0,1,988740,-12760,-254.12433200000004,3137,True,False
39.88786459999392,ABBA A1 IDAC1,1,0,1,989112,-12388,-246.7156916,3842,True,False
41.876742899999954,ABBA B1 IDAC1,1,4,1,989646,-11854,-236.0807078,3537,True,False
42.36729779999587,ABBA B2 IDAC1,1,4,1,988826,-12674,-252.41158180000002,3604,True,False
44.35510709999653,ABBA A2 IDAC1,1,0,1,988034,-13466,-268.1848162,3280,True,False
44.975722999995924,medición tau BP,0,4,1,979661,-21839,-434.93897230000005,3671,True,False
48.411046799999895,medición tau BP,0,4,1,978145,-23355,-465.13117350000005,3452,True,False
51.848684899989166,medición tau BP,0,4,1,980624,-20876,-415.7601532,3823,True,False
55.28391699999338,medición tau BP,0,4,1,980024,-21476,-427.7095732,3661,True,False
58.7219938999915,medición tau BP,0,4,1,980891,-20609,-410.44266130000005,2622,True,False
62.1578171000001,medición tau BP,0,4,1,982103,-19397,-386.30483290000006,2755,True,False
65.593168899999,medición tau BP,0,4,1,982188,-19312,-384.61199840000006,2860,True,False
69.03067019999435,medición tau BP,0,4,1,982761,-18739,-373.20030230000003,3747,True,False
72.46804879998672,medición tau BP,0,4,1,982417,-19083,-380.05130310000004,4358,True,False
79.54097259999253,medición tau BP,0,4,1,983562,-17938,-357.24782660000005,3194,True,False
82.97610749999876,medición tau BP,0,4,1,984324,-17176,-342.07206320000006,3595,True,False
86.41151529998751,medición tau BP,0,4,1,983972,-17528,-349.0823896,3127,True,False
89.84878629999002,medición tau BP,0,4,1,984544,-16956,-337.6906092,3213,True,False
93.28520879999269,medición tau BP,0,4,1,984001,-17499,-348.5048343,2488,True,False
96.71902219999174,medición tau BP,0,4,1,984592,-16908,-336.7346556,2469,True,False
100.15626679999696,medición tau BP,0,4,1,984697,-16803,-334.6435071,2965,True,False
103.59120279998751,medición tau BP,0,4,1,984945,-16555,-329.70441350000004,2708,True,False
107.0263597999874,medición tau BP,0,4,1,985574,-15926,-317.17743820000004,3175,True,False
110.46190699998988,medición tau BP,0,4,1,984687,-16813,-334.8426641,3051,True,False
113.89869599998929,medición tau BP,0,4,1,986022,-15478,-308.2552046,3051,True,False
121.00717179999629,medición tau BP,0,4,1,985593,-15907,-316.7990399,2937,True,False
124.44421829999192,medición tau BP,0,4,1,984887,-16613,-330.85952410000004,2421,True,False
127.88206899999932,medición tau BP,0,4,1,986261,-15239,-303.49535230000004,2927,True,False
131.3173422999971,medición tau BP,0,4,1,984945,-16555,-329.70441350000004,2231,True,False
134.75179499998922,medición tau BP,0,4,1,985717,-15783,-314.32949310000004,2956,True,False
141.82122339999478,medición tau BP,0,4,1,985974,-15526,-309.2111582,3327,True,False
213.93527279999398,espera estabilidad,0,0,1,986890,-14610,-290.96837700000003,2479,True,False
219.3720226999867,espera estabilidad,0,0,1,986594,-14906,-296.8634242,2364,True,False
224.80747249998967,espera estabilidad,0,0,1,987176,-14324,-285.2724868,3013,True,False
293.9551843999943,espera estabilidad,0,11,1,979728,-21772,-433.6046204,3766,True,False
299.3928598999919,espera estabilidad,0,11,1,980071,-21429,-426.77353530000005,3413,True,False
304.8285787999921,espera estabilidad,0,11,1,980710,-20790,-414.04740300000003,3299,True,False
305.48442989999603,fase1 verificación 1,0,11,0,980834,-20666,-411.57785620000004,2880,True,False
306.1396737999894,fase1 verificación 1,1,-30,1,980758,-20742,-413.09144940000004,3337,True,False
306.7924631999922,fase1 verificación 1,2,0,2,1025886,24386,485.6642602,572,True,False
307.4452917999879,fase1 verificación 1,3,0,3,1025333,23833,474.65087810000006,553,True,False
308.09877649998816,fase1 verificación 1,3,0,4,731506,-269994,-5377.1195058,152,False,True
312.978498499986,x1,0,11,0,980033,-21467,-427.5303319,2631,True,False
313.41433439998946,x1,1,-30,1,981721,-19779,-393.91263030000005,2899,True,False
313.85092079998867,x1,2,0,2,1022271,20771,413.6690047000001,657,True,False
314.2872881999938,x1,3,0,3,1021813,20313,404.54761410000003,495,True,False
314.72412259998964,x1,3,0,4,731515,-269985,-5376.940264500001,161,False,True
319.6013959999982,x2,0,11,0,885934,-115566,-2301.5777862,7457,True,False
320.0388290999981,x2,1,-30,1,1015024,13524,269.3399268,4376,True,False
320.47564659999625,x2,2,0,2,1024694,23194,461.92474580000004,772,True,False
320.9125337999867,x2,3,0,3,1080732,79232,1577.9607424,2097,True,False
321.34806849999586,x2,3,0,4,711135,-290365,-5782.822230500001,285,False,True
326.2259223999863,x4,0,11,0,935239,-66261,-1319.6341977000002,3671,True,False
326.6623297999904,x4,1,-30,1,992660,-8840,-176.054788,3423,True,False
327.0983719999931,x4,2,0,2,1056613,55113,1097.6139741,572,True,False
327.53519839998626,x4,3,0,3,1094150,92650,1845.1896050000003,104,True,True
327.9718436999974,x4,3,0,4,720977,-280523,-5586.8119111000005,161,False,True
332.8522737999883,x8,0,11,0,958928,-42572,-847.8511804000001,2202,True,False
336.96653589999187,x8,1,-30,1,978746,-22754,-453.16183780000006,2565,True,False
337.8502352999931,x8,2,0,2,1066646,65146,1297.4281922000002,543,True,False
338.28526749998855,x8,3,0,3,1099442,97942,1950.5834894000002,114,True,True
338.7241839999915,x8,3,0,4,726003,-275497,-5486.715602900001,161,False,True
343.60220589999517,x16,0,11,0,969009,-32491,-647.0810087,2059,True,False
344.04098779999185,x16,1,-30,1,974826,-26674,-531.2313818,2212,True,False
344.4784335999866,x16,2,0,2,1064052,62552,1245.7668664000003,514,True,False
344.91548519999196,x16,3,0,3,1102075,100575,2003.0215275,133,True,True
345.35229119998985,x16,3,0,4,728635,-272865,-5434.2974805,123,False,True
350.232062199997,x24,0,11,0,966214,-35286,-702.7453902,1697,True,False
350.6685559999896,x24,1,-30,1,978193,-23307,-464.1752199,2383,True,False
351.1063381999993,x24,2,0,2,1059112,57612,1147.3833084,886,True,False
351.54420329999994,x24,3,0,3,1101016,99516,1981.9308012000001,95,True,True
351.98203589998593,x24,3,0,4,727586,-273914,-5455.1890498,152,False,True
356.86503649999213,x32,0,11,0,969276,-32224,-641.7635167999999,1945,True,False
357.3013637999975,x32,1,-30,1,976533,-24967,-497.2352819,3347,True,False
357.7389511999936,x32,2,0,2,1055802,54302,1081.4623414,781,True,False
358.1768141999928,x32,3,0,3,1101884,100384,1999.2176288,104,True,True
358.61141319999297,x32,3,0,4,728511,-272989,-5436.7670273,133,False,True
363.4890876999998,x50,0,11,0,966252,-35248,-701.9885936000001,1945,True,False
363.92797599999176,x50,1,-30,1,979251,-22249,-443.1044093,2564,True,False
364.3646136999887,x50,2,0,2,1052464,50964,1014.9837348000001,619,True,False
364.80315349999,x50,3,0,3,1101197,99697,1985.5355429,95,True,True
365.2386068999913,x50,3,0,4,727796,-273704,-5451.0067528,171,False,True
370.11566749999474,x1,0,11,0,980758,-20742,-413.09144940000004,1973,True,False
370.5537237999961,x1,1,-30,1,975255,-26245,-522.6875465,2546,True,False
370.9891473999887,x1,2,0,2,1048907,47407,944.1435899,390,True,False
371.42793909998727,x1,3,0,3,1047887,46387,923.8295759,524,True,False
371.86461679999775,x1,3,0,4,731477,-270023,-5377.697061100001,228,False,True
376.74566659999255,x2,0,11,0,859984,-141516,-2818.3902012,5740,False,False
377.18139109999174,x2,1,-30,1,1011619,10119,201.52696830000002,2460,True,False
377.61775219999254,x2,2,0,2,1055421,53921,1073.8744597,705,True,False
378.0541258999874,x2,3,0,3,1083840,82340,1639.8587380000001,123,True,True
378.4927914999862,x2,3,0,4,711078,-290422,-5783.9574254,123,False,True
383.3730430999858,x4,0,11,0,934724,-66776,-1329.8907832000002,3509,True,False
383.81110039999476,x4,1,-30,1,984677,-16823,-335.0418211,3118,True,False
384.2480462999956,x4,2,0,2,1082668,81168,1616.5175376000002,800,True,False
384.68682249999256,x4,3,0,3,1094169,92669,1845.5680033000003,133,True,True
385.1221048999869,x4,3,0,4,720977,-280523,-5586.8119111000005,142,False,True
390.00165299999935,x8,0,11,0,959338,-42162,-839.6857434000001,2412,True,False
390.4389461999963,x8,1,-30,1,973577,-27923,-556.1060911000001,3471,True,False
390.8777368999872,x8,2,0,2,1086139,84639,1685.6449323,743,True,False
391.3147031999979,x8,3,0,3,1099423,97923,1950.2050911000001,104,True,True
391.7519384999905,x8,3,0,4,726070,-275430,-5485.381251,123,False,True
396.63088979999884,x16,0,11,0,969085,-32415,-645.5674155,2755,True,False
397.06771079999453,x16,1,-30,1,969781,-31719,-631.7060883,3003,True,False
397.50761899999634,x16,2,0,2,1079616,78116,1555.7348212000002,772,True,False
397.9418282999977,x16,3,0,3,1102104,100604,2003.5990828000001,114,True,True
398.38026399999217,x16,3,0,4,728654,-272846,-5433.9190822,180,False,True
406.88936639999156,x24,0,11,0,966253,-35247,-701.9686779,2622,True,False
407.7768384999945,x24,1,-30,1,975446,-26054,-518.8836478000001,3003,True,False
408.2152623999864,x24,2,0,2,1067781,66281,1320.0325117000002,752,True,False
408.65253549999034,x24,3,0,3,1101026,99526,1982.1299582,114,True,True
409.0915738999902,x24,3,0,4,727643,-273857,-5454.0538549,228,False,True
413.9692017999914,x32,0,11,0,969295,-32205,-641.3851185,2812,True,False
414.407887999987,x32,1,-30,1,974902,-26598,-529.7177886,3432,True,False
414.84591619999264,x32,2,0,2,1062679,61179,1218.4226103,629,True,False
415.2828687999863,x32,3,0,3,1101913,100413,1999.7951841000001,123,True,True
415.72009369998705,x32,3,0,4,728501,-272999,-5436.966184299999,161,False,True
420.5986520999868,x50,0,11,0,965757,-35743,-711.8468651000001,2965,True,False
421.0362254999927,x50,1,-30,1,977325,-24175,-481.46204750000004,3967,True,False
421.47540279998793,x50,2,0,2,1057891,56391,1123.0662387000002,667,True,False
421.9119774999999,x50,3,0,3,1101188,99688,1985.3563016,123,True,True
422.3515044999949,x50,3,0,4,727806,-273694,-5450.8075958,171,False,True
427.2327146999887,x1,0,11,0,980500,-21000,-418.22970000000004,2813,True,False
427.6705365999951,x1,1,-30,1,972947,-28553,-568.6529821,3251,True,False
428.1070450999978,x1,2,0,2,1053046,51546,1026.5746722000001,657,True,False
428.5458063999977,x1,3,0,3,1052169,50669,1009.1086033,552,True,False
428.98325769999065,x1,3,0,4,731572,-269928,-5375.8050696,133,False,True
433.86150699999416,x2,0,11,0,860538,-140962,-2807.3569034,5483,False,False
434.29759869999543,x2,1,-30,1,1010723,9223,183.68250110000002,3423,True,False
434.73709389999567,x2,2,0,2,1059198,57698,1149.0960586,629,True,False
435.1764896999957,x2,3,0,3,1083821,82321,1639.4803397,133,True,True
435.59545969999454,x2,3,0,4,711021,-290479,-5785.092620300001,123,False,True
440.47694149999006,x4,0,11,0,934009,-67491,-1344.1305087,3852,True,False
440.9136062999896,x4,1,-30,1,983486,-18014,-358.76141980000006,3919,True,False
441.35223839999526,x4,2,0,2,1085424,83924,1671.4052068,800,True,False
441.7904552999971,x4,3,0,3,1094150,92650,1845.1896050000003,95,True,True
442.22818029999326,x4,3,0,4,721034,-280466,-5585.676716200001,161,False,True
447.10637559999304,x8,0,11,0,959539,-41961,-835.6826877,3032,True,False
447.54610789999424,x8,1,-30,1,973081,-28419,-565.9842783,3175,True,False
447.9852232999983,x8,2,0,2,1088313,86813,1728.9416641000003,962,True,False
448.4225596999895,x8,3,0,3,1099414,97914,1950.0258498000003,104,True,True
448.8371325999906,x8,3,0,4,726108,-275392,-5484.6244544,190,False,True
453.71756659999664,x16,0,11,0,969400,-32100,-639.2939700000001,2279,True,False
454.1537243999919,x16,1,-30,1,969686,-31814,-633.5980798,2803,True,False
454.5923518999916,x16,2,0,2,1081361,79861,1590.4877177,590,True,False
455.0279959999898,x16,3,0,3,1102066,100566,2002.8422862000002,85,True,True
455.4632014999952,x16,3,0,4,728588,-272912,-5435.2335184,133,False,True
460.3427945999865,x24,0,11,0,965899,-35601,-709.0188357000001,2250,True,False
460.78066069999477,x24,1,-30,1,973691,-27809,-553.8357013000001,2412,True,False
461.2196707999974,x24,2,0,2,1072664,71164,1417.2808748000002,457,True,False
461.6591791999963,x24,3,0,3,1101006,99506,1981.7316442000001,85,True,True
462.0982082999981,x24,3,0,4,727662,-273838,-5453.6754566,152,False,True
466.9788603999914,x32,0,11,0,969629,-31871,-634.7332747,2183,True,False
467.4164454999991,x32,1,-30,1,974282,-27218,-542.0655226,2641,True,False
467.85580749998917,x32,2,0,2,1066503,65003,1294.5802471,495,True,False
468.2946547999891,x32,3,0,3,1101884,100384,1999.2176288,76,True,True
468.73363449999306,x32,3,0,4,728454,-273046,-5437.9022222,142,False,True
473.61034069999005,x50,0,11,0,965852,-35648,-709.9548736,2240,True,False
474.0490342999983,x50,1,-30,1,976285,-25215,-502.1743755,2412,True,False
474.49011549999705,x50,2,0,2,1060952,59452,1184.0281964,466,True,False
474.9280863999884,x50,3,0,3,1101169,99669,1984.9779033000002,114,True,True
475.36442849999,x50,3,0,4,727786,-273714,-5451.205909800001,123,False,True
480.2443326999928,x1,0,11,0,980052,-21448,-427.15193360000006,1868,True,False
480.6845369999937,x1,1,-30,1,973128,-28372,-565.0482404,3690,True,False
481.1192524999933,x1,2,0,2,1055583,54083,1077.1008031000001,676,True,False
481.5551445999881,x1,3,0,3,1054525,53025,1056.0299925000002,762,True,False
481.9898883999995,x1,3,0,4,731572,-269928,-5375.8050696,152,False,True
486.87034719999065,x2,0,11,0,860748,-140752,-2803.1746064,5063,False,False
487.3091553999984,x2,1,-30,1,1010341,8841,176.07470370000001,2917,True,False
487.7461949999997,x2,2,0,2,1061248,59748,1189.9232436000002,657,True,False
488.18572239999776,x2,3,0,3,1083793,82293,1638.9227001,104,True,True
488.6229263999994,x2,3,0,4,711011,-290489,-5785.2917773,142,False,True
493.50571619998664,x4,0,11,0,933808,-67692,-1348.1335644,2889,True,False
493.945518499997,x4,1,-30,1,983342,-18158,-361.6292806,4577,True,False
494.3832035999949,x4,2,0,2,1087169,85669,1706.1581033,543,True,False
494.82228529998974,x4,3,0,3,1094131,92631,1844.8112067000002,114,True,True
495.2616495999973,x4,3,0,4,720986,-280514,-5586.6326698,133,False,True
500.14223579999816,x8,0,11,0,959129,-42371,-843.8481247000001,2012,True,False
